run_time,horizon,max_depth,learning_rate,n_estimators,n_train,n_test,mae,rmse,mae_naive,edge_vs_naive_pct,direction_acc,clf_test_acc,reg_feature_importance,clf_feature_importance
2026-07-28T15:52:02.455371+00:00,15,3,0.1,150,568,103,143.2664076478157,176.75122643736836,164.45242718446593,12.882764881837788,0.6019417475728155,0.6796116504854369,"{""vwap"": 0.10779300332069397, ""macd"": 0.10505600273609161, ""ema_9"": 0.06990300118923187, ""sma_20"": 0.06851500272750854, ""close_lag_3"": 0.06591299921274185, ""bb_mid"": 0.0614360012114048, ""bb_upper"": 0.05789700150489807, ""close_lag_1"": 0.051242001354694366, ""regime_close_vs_ema50"": 0.047818999737501144, ""macd_signal"": 0.04407599940896034, ""bb_width"": 0.039746999740600586, ""close_lag_2"": 0.02741900086402893, ""bb_lower"": 0.025880999863147736, ""stoch_d"": 0.02538299933075905, ""obv"": 0.023003000766038895}","{""regime_close_vs_ema50"": 0.09394100308418274, ""close_lag_1"": 0.07305300235748291, ""ema_21"": 0.059046000242233276, ""sma_20"": 0.056738998740911484, ""bb_upper"": 0.05552799999713898, ""close_lag_10"": 0.049493998289108276, ""vwap"": 0.048966001719236374, ""rsi_14"": 0.04556399956345558, ""macd_signal"": 0.04514100030064583, ""bb_mid"": 0.041809000074863434, ""regime_rsi_14"": 0.03943600133061409, ""bb_width"": 0.03605800122022629, ""ema_9"": 0.03367700055241585, ""atr_14"": 0.03207100182771683, ""ema_50"": 0.02862199954688549}"
2026-07-28T15:54:02.776688+00:00,15,4,0.05,300,568,103,141.0531688124227,179.93529040280742,161.16699029126204,12.480112362022457,0.6019417475728155,0.6699029126213593,"{""macd"": 0.09312599897384644, ""vwap"": 0.09180600196123123, ""close_lag_5"": 0.08752500265836716, ""sma_20"": 0.08251199871301651, ""bb_upper"": 0.07199899852275848, ""bb_mid"": 0.06256700307130814, ""close_lag_1"": 0.04962199926376343, ""ema_9"": 0.04828200116753578, ""regime_close_vs_ema50"": 0.04591299965977669, ""rsi_14"": 0.03683499991893768, ""ema_21"": 0.03631199896335602, ""macd_signal"": 0.030239000916481018, ""bb_width"": 0.02848999947309494, ""return_15"": 0.026975000277161598, ""regime_rsi_14"": 0.024288000538945198}","{""regime_close_vs_ema50"": 0.08760599792003632, ""ema_21"": 0.0814569965004921, ""bb_upper"": 0.05834599956870079, ""close_lag_1"": 0.05617000162601471, ""sma_20"": 0.050370000302791595, ""vwap"": 0.04864700138568878, ""regime_rsi_14"": 0.04685499891638756, ""rsi_14"": 0.04521999880671501, ""ema_9"": 0.04350600019097328, ""ema_50"": 0.03618999943137169, ""macd_signal"": 0.03490300104022026, ""close_lag_10"": 0.03175999969244003, ""obv"": 0.03173200041055679, ""bb_width"": 0.031185999512672424, ""atr_14"": 0.02947399951517582}"
2026-07-28T15:56:02.676970+00:00,15,4,0.05,300,568,103,138.3759691667203,174.79693873005516,158.38737864077657,12.634472295574927,0.5922330097087378,0.6310679611650486,"{""vwap"": 0.09830299764871597, ""macd"": 0.0980599969625473, ""bb_upper"": 0.09427499771118164, ""close_lag_1"": 0.07015100121498108, ""ema_9"": 0.06120000034570694, ""ema_21"": 0.055392999202013016, ""regime_close_vs_ema50"": 0.05480699986219406, ""regime_rsi_14"": 0.03725900128483772, ""close_lag_5"": 0.033980999141931534, ""rsi_14"": 0.03363100066781044, ""close_lag_2"": 0.03310900181531906, ""stoch_d"": 0.030897000804543495, ""bb_width"": 0.03033600002527237, ""macd_signal"": 0.02807299979031086, ""obv"": 0.027091000229120255}","{""ema_21"": 0.0893310010433197, ""regime_close_vs_ema50"": 0.08383700251579285, ""ema_9"": 0.06244099885225296, ""sma_20"": 0.0615059994161129, ""bb_upper"": 0.06106200069189072, ""rsi_14"": 0.05065400153398514, ""vwap"": 0.04752400144934654, ""regime_rsi_14"": 0.04098699986934662, ""bb_width"": 0.03825699910521507, ""close_lag_1"": 0.037257999181747437, ""macd_signal"": 0.0344339981675148, ""close_lag_10"": 0.03316999971866608, ""bb_lower"": 0.0328110009431839, ""obv"": 0.025635000318288803, ""macd"": 0.02516699954867363}"
2026-07-28T15:58:02.591735+00:00,15,3,0.05,200,568,103,132.00100459386934,170.28015305874226,157.06504854368922,15.957747558870846,0.6019417475728155,0.6504854368932039,"{""bb_upper"": 0.16332300007343292, ""regime_rsi_14"": 0.06632799655199051, ""atr_14"": 0.05892600119113922, ""macd"": 0.05595700070261955, ""close_lag_1"": 0.05028599873185158, ""ema_9"": 0.04948800057172775, ""sma_20"": 0.0486610010266304, ""regime_close_vs_ema50"": 0.043407000601291656, ""rsi_14"": 0.03279700130224228, ""ema_21"": 0.03131699934601784, ""vwap"": 0.029947999864816666, ""stoch_d"": 0.0291959997266531, ""bb_mid"": 0.028439000248908997, ""obv"": 0.02836799994111061, ""ema_50"": 0.027806999161839485}","{""bb_mid"": 0.07262200117111206, ""sma_20"": 0.06635099649429321, ""ema_21"": 0.06580200046300888, ""close_lag_1"": 0.06320499628782272, ""bb_upper"": 0.061037998646497726, ""regime_close_vs_ema50"": 0.05827299878001213, ""vwap"": 0.04517799988389015, ""rsi_14"": 0.0444599986076355, ""bb_width"": 0.04060100018978119, ""ema_50"": 0.03980899974703789, ""ema_9"": 0.03528999909758568, ""regime_rsi_14"": 0.03512800112366676, ""volatility_15"": 0.030911000445485115, ""macd_signal"": 0.029319999739527702, ""obv"": 0.027670999988913536}"
2026-07-28T16:01:13.869649+00:00,15,3,0.05,200,568,103,131.42748176235563,171.67659692544484,153.22427184466025,14.225415999628538,0.6213592233009708,0.6407766990291263,"{""bb_upper"": 0.18446099758148193, ""bb_mid"": 0.07416199892759323, ""macd"": 0.06713800132274628, ""close_lag_1"": 0.061521999537944794, ""regime_rsi_14"": 0.05236800014972687, ""atr_14"": 0.04903699830174446, ""ema_21"": 0.04538600146770477, ""sma_20"": 0.036990001797676086, ""ema_50"": 0.0359250009059906, ""rsi_14"": 0.034373000264167786, ""obv"": 0.02962600067257881, ""close_lag_10"": 0.02928600087761879, ""ema_9"": 0.028651999309659004, ""volatility_15"": 0.028401000425219536, ""return_5"": 0.027560999616980553}","{""bb_upper"": 0.07569199800491333, ""bb_mid"": 0.06912799924612045, ""ema_21"": 0.06644599884748459, ""sma_20"": 0.05816999822854996, ""close_lag_1"": 0.05231200158596039, ""rsi_14"": 0.05140399932861328, ""vwap"": 0.048482999205589294, ""regime_close_vs_ema50"": 0.04777500033378601, ""regime_rsi_14"": 0.0401110015809536, ""bb_width"": 0.03999999910593033, ""volatility_15"": 0.03590400144457817, ""ema_9"": 0.03181200101971626, ""macd_signal"": 0.028257999569177628, ""ema_50"": 0.02825400047004223, ""close_lag_10"": 0.028013000264763832}"
2026-07-28T16:02:17.001049+00:00,10,3,0.1,150,577,104,99.19093371979307,135.2706874850109,125.6211538461539,21.039625347439078,0.7307692307692307,0.7115384615384616,"{""bb_upper"": 0.09992499649524689, ""macd"": 0.08748900145292282, ""ema_9"": 0.06581299751996994, ""bb_mid"": 0.06425400078296661, ""ema_21"": 0.058876000344753265, ""volume"": 0.05353299900889397, ""regime_rsi_14"": 0.05281199887394905, ""close_lag_1"": 0.05149700120091438, ""bb_lower"": 0.05100499838590622, ""sma_20"": 0.041682999581098557, ""volatility_15"": 0.03890300169587135, ""bb_width"": 0.03554699942469597, ""ema_50"": 0.02687999978661537, ""obv"": 0.026743000373244286, ""atr_14"": 0.025608999654650688}","{""sma_20"": 0.10046499967575073, ""close_lag_1"": 0.07160600274801254, ""regime_close_vs_ema50"": 0.060325998812913895, ""ema_21"": 0.05613499879837036, ""macd"": 0.04765599966049194, ""bb_upper"": 0.047377001494169235, ""regime_rsi_14"": 0.043296001851558685, ""ema_50"": 0.03966199979186058, ""vwap"": 0.03962999954819679, ""macd_hist"": 0.03229599818587303, ""bb_width"": 0.032085999846458435, ""close_lag_5"": 0.031272001564502716, ""ema_9"": 0.03098900057375431, ""rsi_14"": 0.029836000874638557, ""return_15"": 0.02838199958205223}"
2026-07-28T16:04:16.899484+00:00,15,3,0.05,200,568,103,126.21649870629385,164.5636918189667,148.41844660194167,14.959021876299145,0.6310679611650486,0.7184466019417476,"{""bb_upper"": 0.2029239982366562, ""ema_50"": 0.06375200301408768, ""atr_14"": 0.06058900058269501, ""regime_rsi_14"": 0.05824600160121918, ""macd"": 0.05170600116252899, ""close_lag_1"": 0.03957999870181084, ""bb_width"": 0.03753900155425072, ""ema_21"": 0.036830998957157135, ""bb_mid"": 0.03517499938607216, ""rsi_14"": 0.033806998282670975, ""ema_9"": 0.03110099956393242, ""sma_20"": 0.030706999823451042, ""macd_signal"": 0.030646000057458878, ""vwap"": 0.030486999079585075, ""obv"": 0.027659999206662178}","{""bb_mid"": 0.15987299382686615, ""bb_upper"": 0.07168199867010117, ""sma_20"": 0.06842000037431717, ""rsi_14"": 0.04738999903202057, ""close_lag_1"": 0.04600000008940697, ""vwap"": 0.040821000933647156, ""bb_width"": 0.0370200015604496, ""regime_close_vs_ema50"": 0.03695499897003174, ""regime_rsi_14"": 0.036931999027729034, ""ema_21"": 0.03491700068116188, ""ema_50"": 0.032510001212358475, ""ema_9"": 0.03227899968624115, ""close_lag_10"": 0.031293999403715134, ""obv"": 0.029857000336050987, ""return_15"": 0.027956999838352203}"
2026-07-28T16:06:17.551476+00:00,15,5,0.03,400,568,103,119.14195888464853,161.9707262016819,146.43398058252424,18.637765352895695,0.6213592233009708,0.6893203883495146,"{""bb_upper"": 0.1828009933233261, ""regime_rsi_14"": 0.07538100332021713, ""atr_14"": 0.05948200076818466, ""ema_21"": 0.05083300173282623, ""ema_50"": 0.04879799857735634, ""obv"": 0.046135999262332916, ""ema_9"": 0.043083999305963516, ""macd"": 0.042709000408649445, ""rsi_14"": 0.03932600095868111, ""close_lag_1"": 0.03842400014400482, ""sma_20"": 0.03384999930858612, ""bb_width"": 0.02841000072658062, ""vwap"": 0.02709200046956539, ""volatility_15"": 0.026809999719262123, ""regime_close_vs_ema50"": 0.025304000824689865}","{""bb_upper"": 0.08364599943161011, ""bb_mid"": 0.07774999737739563, ""sma_20"": 0.07086800038814545, ""ema_9"": 0.05388899892568588, ""vwap"": 0.05354899913072586, ""rsi_14"": 0.048882998526096344, ""ema_21"": 0.04586400091648102, ""regime_rsi_14"": 0.04049000144004822, ""obv"": 0.03767099976539612, ""bb_width"": 0.03632200136780739, ""close_lag_10"": 0.03166000172495842, ""bb_lower"": 0.030308999121189117, ""close_lag_1"": 0.027692999690771103, ""ema_50"": 0.02545900084078312, ""return_15"": 0.025251999497413635}"
2026-07-28T16:08:17.300108+00:00,15,5,0.03,400,568,103,115.03058581080192,159.19019918535912,146.56699029126207,21.51671697548685,0.6310679611650486,0.7864077669902912,"{""bb_upper"": 0.1714559942483902, ""regime_rsi_14"": 0.07048500329256058, ""ema_50"": 0.06104400008916855, ""atr_14"": 0.055174000561237335, ""bb_mid"": 0.05066300183534622, ""macd"": 0.047203999012708664, ""ema_9"": 0.042628999799489975, ""sma_20"": 0.04240899905562401, ""close_lag_1"": 0.04175899922847748, ""ema_21"": 0.037248000502586365, ""obv"": 0.03342600166797638, ""rsi_14"": 0.03082199953496456, ""macd_signal"": 0.030246999114751816, ""vwap"": 0.02741600014269352, ""stoch_d"": 0.0269009992480278}","{""bb_mid"": 0.12045799940824509, ""bb_upper"": 0.09289900213479996, ""sma_20"": 0.08793699741363525, ""vwap"": 0.048523999750614166, ""rsi_14"": 0.04607800021767616, ""ema_21"": 0.04537000134587288, ""regime_rsi_14"": 0.04148299992084503, ""ema_9"": 0.03632500022649765, ""bb_width"": 0.03510800004005432, ""obv"": 0.03163899853825569, ""close_lag_1"": 0.030448999255895615, ""close_lag_10"": 0.02860799990594387, ""return_15"": 0.024935999885201454, ""return_5"": 0.024761000648140907, ""regime_close_vs_ema50"": 0.023159999400377274}"
2026-07-28T16:10:16.918021+00:00,15,3,0.05,200,568,103,113.92256368010906,153.97936520510316,145.83398058252428,21.882017328846917,0.6504854368932039,0.6990291262135923,"{""bb_upper"": 0.1766050010919571, ""ema_50"": 0.08236099779605865, ""macd"": 0.061987001448869705, ""atr_14"": 0.057551998645067215, ""regime_rsi_14"": 0.0532739982008934, ""ema_21"": 0.05184699967503548, ""ema_9"": 0.04849499836564064, ""close_lag_1"": 0.04777099937200546, ""rsi_14"": 0.04195699840784073, ""sma_20"": 0.04016600176692009, ""close_lag_2"": 0.0297240000218153, ""vwap"": 0.028510000556707382, ""macd_signal"": 0.027828000485897064, ""bb_mid"": 0.024304000660777092, ""volatility_15"": 0.023684000596404076}","{""bb_mid"": 0.09427600353956223, ""bb_upper"": 0.08643399924039841, ""ema_21"": 0.06821499764919281, ""ema_9"": 0.05895499885082245, ""sma_20"": 0.051210999488830566, ""bb_width"": 0.049901001155376434, ""vwap"": 0.04418899863958359, ""rsi_14"": 0.04108799993991852, ""ema_50"": 0.037057001143693924, ""close_lag_1"": 0.03662800043821335, ""return_15"": 0.035429999232292175, ""regime_rsi_14"": 0.03519299998879433, ""close_lag_10"": 0.02976199984550476, ""obv"": 0.027379000559449196, ""atr_14"": 0.026112999767065048}"
2026-07-28T16:12:16.908324+00:00,15,4,0.05,300,568,103,104.4405475909846,148.3473677535015,144.95048543689322,27.947431651441658,0.6796116504854369,0.7281553398058253,"{""bb_upper"": 0.20295900106430054, ""atr_14"": 0.06714600324630737, ""macd"": 0.06574700027704239, ""ema_50"": 0.06241999939084053, ""regime_rsi_14"": 0.05878699943423271, ""ema_9"": 0.057284001260995865, ""ema_21"": 0.05278100073337555, ""close_lag_1"": 0.036435000598430634, ""rsi_14"": 0.03425600007176399, ""volatility_15"": 0.03418299928307533, ""close_lag_10"": 0.030225999653339386, ""obv"": 0.030079999938607216, ""macd_signal"": 0.025033000856637955, ""close_lag_3"": 0.024508999660611153, ""vwap"": 0.023326000198721886}","{""bb_upper"": 0.10085999965667725, ""ema_21"": 0.08555100113153458, ""bb_mid"": 0.07156199961900711, ""sma_20"": 0.05449099838733673, ""vwap"": 0.05222800001502037, ""rsi_14"": 0.047449998557567596, ""bb_width"": 0.045545000582933426, ""close_lag_10"": 0.044923000037670135, ""regime_rsi_14"": 0.03925099968910217, ""obv"": 0.03332500159740448, ""ema_9"": 0.032423000782728195, ""volatility_15"": 0.032186999917030334, ""return_15"": 0.03072899952530861, ""close_lag_1"": 0.02898400090634823, ""atr_14"": 0.02850000001490116}"
2026-07-28T16:14:02.842758+00:00,15,3,0.1,150,568,103,108.73839933033135,151.50057771548788,144.96310679611653,24.98891494974197,0.6893203883495146,0.7572815533980582,"{""bb_upper"": 0.2197680026292801, ""close_lag_1"": 0.07241500169038773, ""macd"": 0.07147499918937683, ""ema_50"": 0.05949600040912628, ""regime_rsi_14"": 0.05330599844455719, ""atr_14"": 0.049166999757289886, ""obv"": 0.04102100059390068, ""ema_9"": 0.03769899904727936, ""ema_21"": 0.037099000066518784, ""close_lag_10"": 0.03684400022029877, ""rsi_14"": 0.029412999749183655, ""vwap"": 0.02802800014615059, ""bb_width"": 0.024277999997138977, ""macd_signal"": 0.024039000272750854, ""regime_close_vs_ema50"": 0.02275099977850914}","{""bb_mid"": 0.09583699703216553, ""bb_upper"": 0.09227199852466583, ""sma_20"": 0.08965799957513809, ""ema_21"": 0.04982399940490723, ""vwap"": 0.04436799883842468, ""close_lag_1"": 0.04284600168466568, ""rsi_14"": 0.04182400181889534, ""regime_rsi_14"": 0.03856400027871132, ""close_lag_10"": 0.035450998693704605, ""bb_width"": 0.03369300067424774, ""obv"": 0.031766001135110855, ""ema_9"": 0.030261000618338585, ""ema_50"": 0.02911599911749363, ""macd_signal"": 0.026890000328421593, ""bb_lower"": 0.026122000068426132}"
2026-07-28T16:16:03.310128+00:00,15,4,0.05,300,568,103,117.06823850667605,156.27378602189643,143.96504854368933,18.682874981875102,0.6601941747572816,0.6601941747572816,"{""bb_upper"": 0.2031639963388443, ""macd"": 0.06923399865627289, ""atr_14"": 0.057144999504089355, ""regime_rsi_14"": 0.055709000676870346, ""ema_9"": 0.051541998982429504, ""ema_21"": 0.0504239983856678, ""ema_50"": 0.04403800144791603, ""close_lag_1"": 0.04115999862551689, ""bb_mid"": 0.03976599872112274, ""rsi_14"": 0.03180199861526489, ""macd_signal"": 0.031658001244068146, ""obv"": 0.030602000653743744, ""close_lag_10"": 0.02584799937903881, ""vwap"": 0.02560799941420555, ""bb_width"": 0.02520100027322769}","{""bb_mid"": 0.11494500190019608, ""bb_upper"": 0.0896880030632019, ""ema_21"": 0.06181599944829941, ""sma_20"": 0.05209700018167496, ""vwap"": 0.04736499860882759, ""rsi_14"": 0.04460899904370308, ""regime_rsi_14"": 0.04401300102472305, ""bb_width"": 0.042743001133203506, ""close_lag_1"": 0.040084999054670334, ""ema_9"": 0.039250001311302185, ""close_lag_10"": 0.03586700186133385, ""obv"": 0.03133099898695946, ""macd_signal"": 0.02898300066590309, ""bb_lower"": 0.02806999906897545, ""volatility_15"": 0.027459999546408653}"
2026-07-28T16:18:03.637020+00:00,15,5,0.03,400,568,103,118.9759114455827,161.22821446434952,142.34660194174762,16.418158338425876,0.6504854368932039,0.6407766990291263,"{""bb_upper"": 0.17574000358581543, ""macd"": 0.06703300029039383, ""atr_14"": 0.06317999958992004, ""regime_rsi_14"": 0.06011199951171875, ""close_lag_1"": 0.04834499955177307, ""ema_50"": 0.04179700091481209, ""ema_9"": 0.037769999355077744, ""ema_21"": 0.03588400036096573, ""bb_mid"": 0.03350900113582611, ""bb_lower"": 0.03080799989402294, ""stoch_d"": 0.029680000618100166, ""bb_width"": 0.02928899973630905, ""close_lag_10"": 0.028046999126672745, ""obv"": 0.02800700068473816, ""rsi_14"": 0.027868999168276787}","{""sma_20"": 0.10860099643468857, ""bb_upper"": 0.09741300344467163, ""bb_mid"": 0.07299699634313583, ""vwap"": 0.0471000000834465, ""regime_rsi_14"": 0.04370399937033653, ""rsi_14"": 0.04350300133228302, ""bb_width"": 0.03870199993252754, ""ema_9"": 0.036504000425338745, ""close_lag_10"": 0.03190699964761734, ""atr_14"": 0.031638000160455704, ""macd_signal"": 0.03113500028848648, ""ema_21"": 0.029689999297261238, ""close_lag_1"": 0.02800000086426735, ""obv"": 0.02764200046658516, ""return_15"": 0.027543000876903534}"
2026-07-28T16:20:03.145300+00:00,10,3,0.05,200,577,104,103.10504227028454,132.4459197083383,113.58749999999985,9.228531070509801,0.5192307692307693,0.5865384615384616,"{""ema_21"": 0.1113319993019104, ""ema_9"": 0.08270999789237976, ""bb_upper"": 0.07071500271558762, ""close_lag_1"": 0.06564100086688995, ""regime_rsi_14"": 0.06456000357866287, ""macd"": 0.05982999876141548, ""bb_width"": 0.04968800023198128, ""return_15"": 0.044783998280763626, ""ema_50"": 0.043428000062704086, ""regime_close_vs_ema50"": 0.034356001764535904, ""bb_lower"": 0.03191100060939789, ""atr_14"": 0.03110099956393242, ""rsi_14"": 0.03036000020802021, ""sma_20"": 0.02810800075531006, ""close_lag_2"": 0.02215700037777424}","{""bb_mid"": 0.11686299741268158, ""sma_20"": 0.11465000361204147, ""close_lag_1"": 0.05459199845790863, ""ema_9"": 0.04913699999451637, ""bb_upper"": 0.041905999183654785, ""regime_rsi_14"": 0.04095600172877312, ""regime_close_vs_ema50"": 0.04047900065779686, ""vwap"": 0.03742999956011772, ""macd"": 0.03458400070667267, ""return_15"": 0.03206200152635574, ""rsi_14"": 0.031042000278830528, ""macd_signal"": 0.030782999470829964, ""ema_21"": 0.03068000078201294, ""macd_hist"": 0.027765000239014626, ""bb_lower"": 0.027652999386191368}"
2026-07-28T16:22:02.821712+00:00,10,3,0.1,150,577,104,99.6187946458279,130.7275691008613,112.04423076923068,11.089759854743917,0.6346153846153846,0.5961538461538461,"{""close_lag_1"": 0.08742599934339523, ""close_lag_2"": 0.0754610002040863, ""macd"": 0.07214400172233582, ""ema_9"": 0.06902600079774857, ""bb_upper"": 0.06811700016260147, ""sma_20"": 0.0642089992761612, ""ema_21"": 0.05460900068283081, ""bb_mid"": 0.052723001688718796, ""regime_rsi_14"": 0.04940500110387802, ""return_15"": 0.0461059994995594, ""bb_width"": 0.03867100179195404, ""regime_close_vs_ema50"": 0.029709000140428543, ""ema_50"": 0.028588000684976578, ""atr_14"": 0.025963999330997467, ""stoch_d"": 0.024128999561071396}","{""bb_mid"": 0.13446199893951416, ""sma_20"": 0.07765199989080429, ""close_lag_1"": 0.049529001116752625, ""regime_close_vs_ema50"": 0.04927600175142288, ""ema_21"": 0.04665600135922432, ""regime_rsi_14"": 0.043845999985933304, ""bb_lower"": 0.041152000427246094, ""vwap"": 0.04001700133085251, ""macd"": 0.039094001054763794, ""bb_upper"": 0.03816799819469452, ""ema_9"": 0.03749600052833557, ""ema_50"": 0.031644001603126526, ""return_15"": 0.02901799976825714, ""rsi_14"": 0.027626000344753265, ""macd_hist"": 0.02647699974477291}"
2026-07-28T16:24:03.251773+00:00,10,3,0.1,150,577,104,101.46315422665626,133.14032011851393,110.79807692307678,8.425166713770158,0.5769230769230769,0.5480769230769231,"{""close_lag_1"": 0.10063000023365021, ""bb_upper"": 0.09161800146102905, ""ema_21"": 0.08824700117111206, ""macd"": 0.07658100128173828, ""sma_20"": 0.07182300090789795, ""ema_9"": 0.06245100125670433, ""return_15"": 0.0576849989593029, ""bb_width"": 0.050397999584674835, ""regime_rsi_14"": 0.05021800100803375, ""ema_50"": 0.03768499940633774, ""volatility_15"": 0.03242199867963791, ""bb_lower"": 0.031307999044656754, ""close_lag_2"": 0.023211000487208366, ""regime_close_vs_ema50"": 0.022568000480532646, ""macd_hist"": 0.022041000425815582}","{""sma_20"": 0.12995800375938416, ""bb_mid"": 0.09433300048112869, ""close_lag_1"": 0.07707799971103668, ""bb_lower"": 0.04428600147366524, ""regime_rsi_14"": 0.043768998235464096, ""regime_close_vs_ema50"": 0.039806000888347626, ""vwap"": 0.03797199949622154, ""macd"": 0.03662699833512306, ""ema_9"": 0.0364920012652874, ""bb_upper"": 0.0345349982380867, ""return_15"": 0.03394800052046776, ""rsi_14"": 0.031307999044656754, ""macd_signal"": 0.03095399960875511, ""return_5"": 0.02848999947309494, ""ema_50"": 0.02580299973487854}"
2026-07-28T16:26:03.453191+00:00,10,5,0.03,400,577,104,104.54887284206681,139.15555668709078,108.39903846153825,3.551844807956983,0.625,0.5673076923076923,"{""close_lag_1"": 0.07970400154590607, ""bb_upper"": 0.07555799931287766, ""macd"": 0.06858699768781662, ""ema_21"": 0.0668959990143776, ""bb_width"": 0.06324499845504761, ""ema_9"": 0.06190299987792969, ""return_15"": 0.05329500138759613, ""sma_20"": 0.050592999905347824, ""regime_rsi_14"": 0.0499269999563694, ""close_lag_2"": 0.044266000390052795, ""bb_mid"": 0.035137999802827835, ""ema_50"": 0.034251999109983444, ""vwap"": 0.02878900058567524, ""bb_lower"": 0.02333500050008297, ""regime_close_vs_ema50"": 0.02286900021135807}","{""bb_mid"": 0.13519999384880066, ""sma_20"": 0.08445700258016586, ""ema_9"": 0.062029000371694565, ""regime_rsi_14"": 0.05010100081562996, ""regime_close_vs_ema50"": 0.04462699964642525, ""close_lag_1"": 0.04357299953699112, ""ema_21"": 0.03849099949002266, ""bb_upper"": 0.03830200061202049, ""macd_signal"": 0.035624001175165176, ""vwap"": 0.03426399827003479, ""macd"": 0.03165600076317787, ""ema_50"": 0.028743000701069832, ""return_15"": 0.027888000011444092, ""bb_width"": 0.02668599970638752, ""rsi_14"": 0.02609799988567829}"
2026-07-28T16:28:03.092093+00:00,10,3,0.1,150,577,104,98.57839514492858,132.31643699528013,104.80192307692302,5.938371882190048,0.6057692307692307,0.5673076923076923,"{""close_lag_2"": 0.09972000122070312, ""bb_upper"": 0.08674000203609467, ""close_lag_1"": 0.08052399754524231, ""bb_mid"": 0.07084599882364273, ""return_15"": 0.05725700035691261, ""ema_9"": 0.05430600047111511, ""macd"": 0.050221998244524, ""ema_21"": 0.04999300092458725, ""close_lag_10"": 0.04752499982714653, ""regime_rsi_14"": 0.044426001608371735, ""bb_width"": 0.03758599981665611, ""close_lag_3"": 0.034710999578237534, ""ema_50"": 0.030378999188542366, ""rsi_14"": 0.026856999844312668, ""volatility_15"": 0.026388999074697495}","{""sma_20"": 0.09424400329589844, ""bb_mid"": 0.09311400353908539, ""close_lag_1"": 0.07462400197982788, ""regime_close_vs_ema50"": 0.052553001791238785, ""regime_rsi_14"": 0.04245299845933914, ""ema_9"": 0.04169199988245964, ""ema_21"": 0.039416998624801636, ""macd"": 0.038943998515605927, ""vwap"": 0.038339998573064804, ""return_15"": 0.03627699986100197, ""rsi_14"": 0.03363100066781044, ""bb_upper"": 0.03294999897480011, ""return_5"": 0.03240400180220604, ""macd_hist"": 0.028425000607967377, ""atr_14"": 0.028387999162077904}"
2026-07-28T16:31:15.341200+00:00,15,5,0.03,400,568,103,109.77873421085664,159.6731190396572,121.6000000000001,9.721435681861385,0.6019417475728155,0.5922330097087378,"{""bb_upper"": 0.12366200238466263, ""close_lag_2"": 0.07032100111246109, ""regime_rsi_14"": 0.06367199867963791, ""bb_mid"": 0.05820799991488457, ""atr_14"": 0.0575530007481575, ""close_lag_1"": 0.04975000023841858, ""return_15"": 0.04613500088453293, ""ema_9"": 0.04178199917078018, ""ema_21"": 0.03928700089454651, ""macd"": 0.03870699927210808, ""sma_20"": 0.03145600110292435, ""obv"": 0.03004400059580803, ""rsi_14"": 0.028725000098347664, ""bb_width"": 0.028452999889850616, ""macd_hist"": 0.027432000264525414}","{""bb_mid"": 0.09423299878835678, ""ema_21"": 0.07632599771022797, ""bb_upper"": 0.07242400199174881, ""sma_20"": 0.05703999847173691, ""return_15"": 0.0474729984998703, ""rsi_14"": 0.04546000063419342, ""vwap"": 0.0439240001142025, ""regime_rsi_14"": 0.04228299856185913, ""bb_width"": 0.04130199924111366, ""close_lag_1"": 0.0384799987077713, ""close_lag_10"": 0.0322440005838871, ""ema_50"": 0.028101999312639236, ""obv"": 0.02771100029349327, ""bb_lower"": 0.027351999655365944, ""ema_9"": 0.027309000492095947}"
2026-07-28T16:32:18.627888+00:00,10,4,0.05,300,577,104,91.55806383307132,124.12318214736979,102.45961538461535,10.63985211209463,0.6538461538461539,0.5961538461538461,"{""close_lag_1"": 0.10653000324964523, ""bb_upper"": 0.0862329974770546, ""ema_9"": 0.06764700263738632, ""macd"": 0.06475900113582611, ""return_15"": 0.06396300345659256, ""bb_width"": 0.05736500024795532, ""regime_rsi_14"": 0.056078001856803894, ""bb_mid"": 0.047899000346660614, ""ema_21"": 0.04715700075030327, ""ema_50"": 0.03414599969983101, ""close_lag_2"": 0.032568998634815216, ""vwap"": 0.032423000782728195, ""sma_20"": 0.02943200059235096, ""bb_lower"": 0.026895999908447266, ""macd_signal"": 0.022002000361680984}","{""sma_20"": 0.09914799779653549, ""bb_mid"": 0.09079000353813171, ""regime_rsi_14"": 0.0492900013923645, ""ema_21"": 0.04928699880838394, ""regime_close_vs_ema50"": 0.04742899909615517, ""close_lag_1"": 0.046682000160217285, ""vwap"": 0.04398500174283981, ""ema_9"": 0.041214000433683395, ""bb_upper"": 0.04085500165820122, ""ema_50"": 0.03732600063085556, ""return_15"": 0.032930999994277954, ""macd_signal"": 0.03216399997472763, ""macd"": 0.031814999878406525, ""atr_14"": 0.031214000657200813, ""rsi_14"": 0.02751299925148487}"
